Name,Position X,Position Y,Position Z,Color RGBA
Global Light,0.0,0.0,0.0,255,255,255,255
;Fa-o,0.0,0.0,8166.666666666667,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
--I--p--=5],0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
----<---j:-p,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
F#--,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
---p--S,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
----R---xM,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
BBB,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,277.77777777777777,277.77777777777777,277.77777777777777,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
------------------,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
--@@@,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255
?,0.0,0.0,0.0,255,255,255,255
,0.0,0.0,0.0,255,255,255,255

Invalid Lights:
------------->-,5.605193857299268e-45,5.605193857299268e-45,5.605193857299268e-45,255,255,255,255
,2.346719786002856e-38,0.0,0.0,255,255,255,255
,2.2403959847625175e-41,2.0178697886277366e-42,7.29321340170805e-39,255,255,255,255
,3.026804682941605e-42,2.3415461920725687e-38,0.0,255,255,255,255
r,1.0089348943138683e-42,2.2112408491734683e-38,2.0178697886277366e-42,255,255,255,255
,7.099063499475847e-39,0.0,0.0,255,255,255,255
,0.0,0.25,-0.20000000298023224,255,255,255,255
,0.0,2.0178697886277366e-42,9.147676375112406e-41,255,255,255,255
,0.0,0.0,2.0178697886277366e-42,255,255,255,255
,2.950260155626326e-39,0.0,0.0,255,255,255,255
